datetime,speed
2024-01-01 00:00:00,31.844975812024877
2024-01-01 00:05:00,32.08077401520387
2024-01-01 00:10:00,32.11061506565307
2024-01-01 00:15:00,32.22230822391154
2024-01-01 00:20:00,32.23053213545266
2024-01-01 00:25:00,32.290089841050445
2024-01-01 00:30:00,32.30768486523843
2024-01-01 00:35:00,32.28793365583967
2024-01-01 00:40:00,32.25709744298549
2024-01-01 00:45:00,32.25817553559088
2024-01-01 00:50:00,32.20572218382861
2024-01-01 00:55:00,32.200760193503804
2024-01-01 01:00:00,32.14359364201797
2024-01-01 01:05:00,32.162266758811334
2024-01-01 01:10:00,
2024-01-01 01:15:00,32.27333794056669
2024-01-01 01:20:00,
2024-01-01 01:25:00,32.32668970283345
2024-01-01 01:30:00,
2024-01-01 01:35:00,32.368445058742225
2024-01-01 01:40:00,
2024-01-01 01:45:00,32.38272287491361
2024-01-01 01:50:00,32.40670352453352
2024-01-01 01:55:00,32.51407049067035
2024-01-01 02:00:00,32.53449896337249
2024-01-01 02:05:00,32.51487214927436
2024-01-01 02:10:00,
2024-01-01 02:15:00,32.57957152729786
2024-01-01 02:20:00,
2024-01-01 02:25:00,32.62995162404976
2024-01-01 02:30:00,
2024-01-01 02:35:00,32.66116102280581
2024-01-01 02:40:00,
2024-01-01 02:45:00,32.690822391154114
2024-01-01 02:50:00,32.70805805114029
2024-01-01 02:55:00,34.92432072456047
2024-01-01 03:00:00,32.759640635798206
2024-01-01 03:05:00,32.76046993780235
2024-01-01 03:10:00,
2024-01-01 03:15:00,32.75028334485142
2024-01-01 03:20:00,
2024-01-01 03:25:00,32.82158949550795
2024-01-01 03:30:00,
2024-01-01 03:35:00,32.86087076710435
2024-01-01 03:40:00,
2024-01-01 03:45:00,35.06995205114545
2024-01-01 03:50:00,32.876046993780236
2024-01-01 03:55:00,32.90407740152039
2024-01-01 04:00:00,32.8869799585349
2024-01-01 04:05:00,32.8922598479613
2024-01-01 04:10:00,
2024-01-01 04:15:00,32.83188666205943
2024-01-01 04:20:00,
2024-01-01 04:25:00,32.86696613683483
2024-01-01 04:30:00,
2024-01-01 04:35:00,32.83394609536973
2024-01-01 04:40:00,
2024-01-01 04:45:00,32.807657221838284
2024-01-01 04:50:00,32.800898410504495
2024-01-01 04:55:00,32.80588804422944
2024-01-01 05:00:00,32.794485141672425
2024-01-01 05:05:00,32.75651693158258
2024-01-01 05:10:00,32.770504492052524
2024-01-01 05:15:00,32.82255701451279
2024-01-01 05:20:00,32.766579129232895
2024-01-01 05:25:00,32.76608154803041
2024-01-01 05:30:00,32.759087767795435
2024-01-01 05:35:00,32.58840359364202
2024-01-01 05:40:00,32.5645196959226
2024-01-01 05:45:00,32.56362128541811
2024-01-01 05:50:00,34.4499600426212
2024-01-01 05:55:00,32.23112646855564
2024-01-01 06:00:00,32.23011748445059
2024-01-01 06:05:00,31.736351071181755
2024-01-01 06:10:00,
2024-01-01 06:15:00,31.62015203870076
2024-01-01 06:20:00,
2024-01-01 06:25:00,31.339198341395992
2024-01-01 06:30:00,
2024-01-01 06:35:00,31.05024187975121
2024-01-01 06:40:00,
2024-01-01 06:45:00,30.9143192812716
2024-01-01 06:50:00,
2024-01-01 06:55:00,30.737553559087768
2024-01-01 07:00:00,32.94260788492275
2024-01-01 07:05:00,30.491637871458188
2024-01-01 07:10:00,
2024-01-01 07:15:00,30.42494816862474
2024-01-01 07:20:00,
2024-01-01 07:25:00,30.269702833448513
2024-01-01 07:30:00,
2024-01-01 07:35:00,30.021382170006913
2024-01-01 07:40:00,
2024-01-01 07:45:00,30.021976503109883
2024-01-01 07:50:00,
2024-01-01 07:55:00,29.953061506565305
2024-01-01 08:00:00,29.95481686247409
2024-01-01 08:05:00,29.889564616447824
2024-01-01 08:10:00,
2024-01-01 08:15:00,29.810449205252247
2024-01-01 08:20:00,
2024-01-01 08:25:00,29.63958534899793
2024-01-01 08:30:00,
2024-01-01 08:35:00,29.53827228749136
2024-01-01 08:40:00,
2024-01-01 08:45:00,29.512909467864542
2024-01-01 08:50:00,
2024-01-01 08:55:00,29.56602626123013
2024-01-01 09:00:00,29.499447131997236
2024-01-01 09:05:00,29.520691085003456
2024-01-01 09:10:00,
2024-01-01 09:15:00,29.46063579820318
2024-01-01 09:20:00,
2024-01-01 09:25:00,29.329149965445747
2024-01-01 09:30:00,
2024-01-01 09:35:00,29.279156876295787
2024-01-01 09:40:00,
2024-01-01 09:45:00,29.31984796129924
2024-01-01 09:50:00,
2024-01-01 09:55:00,29.295604699378025
2024-01-01 10:00:00,29.30514167242571
2024-01-01 10:05:00,29.32703524533518
2024-01-01 10:10:00,
2024-01-01 10:15:00,29.25782999308915
2024-01-01 10:20:00,
2024-01-01 10:25:00,29.16818244644091
2024-01-01 10:30:00,
2024-01-01 10:35:00,29.08276434001382
2024-01-01 10:40:00,
2024-01-01 10:45:00,30.411586935899173
2024-01-01 10:50:00,29.12234968901175
2024-01-01 10:55:00,29.111651693158255
2024-01-01 11:00:00,29.04203178991016
2024-01-01 11:05:00,29.10167242570836
2024-01-01 11:10:00,
2024-01-01 11:15:00,28.953711126468555
2024-01-01 11:20:00,
2024-01-01 11:25:00,28.947532826537664
2024-01-01 11:30:00,
2024-01-01 11:35:00,28.87592259847961
2024-01-01 11:40:00,
2024-01-01 11:45:00,28.85676572218383
2024-01-01 11:50:00,28.843897719419488
2024-01-01 11:55:00,28.847519004837594
2024-01-01 12:00:00,28.859751209398755
2024-01-01 12:05:00,28.87166551485833
2024-01-01 12:10:00,
2024-01-01 12:15:00,31.23055407565264
2024-01-01 12:20:00,
