datetime,speed
2024-01-01 00:00:00,27.29943027000248
2024-01-01 00:05:00,27.517190983403516
2024-01-01 00:10:00,27.55191974238296
2024-01-01 00:15:00,27.653554619767153
2024-01-01 00:20:00,27.64421600198167
2024-01-01 00:25:00,27.655635372801587
2024-01-01 00:30:00,27.597473371315335
2024-01-01 00:35:00,27.70497894476096
2024-01-01 00:40:00,27.652563784988853
2024-01-01 00:45:00,27.69301461481298
2024-01-01 00:50:00,27.63794897200892
2024-01-01 00:55:00,27.6065890512757
2024-01-01 01:00:00,27.572504334902153
2024-01-01 01:05:00,27.555288580629178
2024-01-01 01:10:00,
2024-01-01 01:15:00,27.508545949962844
2024-01-01 01:20:00,
2024-01-01 01:25:00,27.516398315580876
2024-01-01 01:30:00,
2024-01-01 01:35:00,27.63272231855338
2024-01-01 01:40:00,
2024-01-01 01:45:00,27.685286103542236
2024-01-01 01:50:00,27.709041367351993
2024-01-01 01:55:00,27.75340599455041
2024-01-01 02:00:00,27.76893732970027
2024-01-01 02:05:00,27.702724795640325
2024-01-01 02:10:00,
2024-01-01 02:15:00,27.78062918008422
2024-01-01 02:20:00,
2024-01-01 02:25:00,27.80448352737181
2024-01-01 02:30:00,
2024-01-01 02:35:00,28.008050532573694
2024-01-01 02:40:00,
2024-01-01 02:45:00,27.984270497894475
2024-01-01 02:50:00,27.96735199405499
2024-01-01 02:55:00,27.998340351746343
2024-01-01 03:00:00,28.041689373297004
2024-01-01 03:05:00,28.061704235818677
2024-01-01 03:10:00,
2024-01-01 03:15:00,28.04042605895467
2024-01-01 03:20:00,
2024-01-01 03:25:00,28.103443150854595
2024-01-01 03:30:00,
2024-01-01 03:35:00,28.135744364627197
2024-01-01 03:40:00,
2024-01-01 03:45:00,28.066039137973743
2024-01-01 03:50:00,28.067599702749565
2024-01-01 03:55:00,28.08892742135249
2024-01-01 04:00:00,28.010998266039135
2024-01-01 04:05:00,27.993807282635625
2024-01-01 04:10:00,
2024-01-01 04:15:00,28.032226901164233
2024-01-01 04:20:00,
2024-01-01 04:25:00,28.049244488481545
2024-01-01 04:30:00,
2024-01-01 04:35:00,28.033663611592765
2024-01-01 04:40:00,
2024-01-01 04:45:00,28.067451077532823
2024-01-01 04:50:00,28.06707951449096
2024-01-01 04:55:00,28.070621748823385
2024-01-01 05:00:00,28.05367847411444
2024-01-01 05:05:00,27.974808025761703
2024-01-01 05:10:00,27.95769135496656
2024-01-01 05:15:00,27.998043101312856
2024-01-01 05:20:00,27.965791429279165
2024-01-01 05:25:00,27.97572454793163
2024-01-01 05:30:00,27.939261828090167
2024-01-01 05:35:00,27.94921971761209
2024-01-01 05:40:00,27.90666336388407
2024-01-01 05:45:00,27.835645281149368
2024-01-01 05:50:00,27.823210304681695
2024-01-01 05:55:00,27.87104285360416
2024-01-01 06:00:00,27.846024275452063
2024-01-01 06:05:00,27.790066881347535
2024-01-01 06:10:00,
2024-01-01 06:15:00,27.747783007183553
2024-01-01 06:20:00,
2024-01-01 06:25:00,27.599777062174883
2024-01-01 06:30:00,
2024-01-01 06:35:00,27.595070596977955
2024-01-01 06:40:00,
2024-01-01 06:45:00,27.55838493931137
2024-01-01 06:50:00,
2024-01-01 06:55:00,27.49551647262819
2024-01-01 07:00:00,27.44042605895467
2024-01-01 07:05:00,27.39152836264553
2024-01-01 07:10:00,
2024-01-01 07:15:00,27.352662868466684
2024-01-01 07:20:00,
2024-01-01 07:25:00,27.39038890265048
2024-01-01 07:30:00,
2024-01-01 07:35:00,27.42120386425563
2024-01-01 07:40:00,
2024-01-01 07:45:00,27.5016348773842
2024-01-01 07:50:00,
2024-01-01 07:55:00,27.484790686153087
2024-01-01 08:00:00,27.494277929155313
2024-01-01 08:05:00,27.452563784988858
2024-01-01 08:10:00,
2024-01-01 08:15:00,27.46601436710429
2024-01-01 08:20:00,
2024-01-01 08:25:00,27.476442903145895
2024-01-01 08:30:00,
2024-01-01 08:35:00,27.336908595491703
2024-01-01 08:40:00,
